,Name,S,E,A,Ia,Is,R,Im
0,E06000001,0.992485408279737,0.0005486912051436885,0.0007448830689562395,0.0011387658519340252,0.002685653106340314,0.01486409126663013,4.450631216549713e-06
1,E06000002,0.9698258547248149,0.003635183933813101,0.0033770947815440666,0.002412093706415502,0.004504833173885599,0.01373731808692813,1.5996707286330395e-05
2,E06000003,0.9926685827851535,0.000506861907816957,0.0006414533634359552,0.000850056867732857,0.0019486606029969187,0.003879419603987966,5.017517126326411e-06
3,E06000004,0.9954323572999668,0.00023068494108603095,0.000306217808025921,0.0004464921927764211,0.001056122403487131,0.003977756158139223,2.9956222207940446e-06
4,E06000005,0.9929851447436431,0.0019150019735424384,0.0018739338897573504,0.001508146027916069,0.0031816726753576036,0.010758676692346869,2.7330468451228396e-06
5,E06000006,0.9932090704870167,0.0012586867943510758,0.0013235647976751978,0.001234686814010704,0.0026676364541670197,0.0046965084983923155,6.495303769095753e-06
6,E06000007,0.9946550327527184,0.0015487193103045206,0.0013779477061657223,0.0008974558031797842,0.0017394498484958568,0.0048833364406764,5.48946455864024e-06
7,E06000008,0.9941740701863009,0.0005446864116984981,0.0005840430228329193,0.000565706361825716,0.0012329906764220828,0.00382250368712278,4.682817758049359e-06
8,E06000009,0.9945436861304241,0.0008102755184739912,0.00089285001569735,0.0009163442177646223,0.0020347356416904497,0.004912189215095064,3.1179478380196803e-06
9,E06000010,0.9965847532232295,0.00031211083144092717,0.0003577143298588922,0.00039711954880055294,0.0008918476341119664,0.001612979400709702,2.6216575834386184e-06
10,E06000011,0.9972599929357489,0.0003140710776634195,0.0003641050143531554,0.00041425286347154973,0.0009451535528268079,0.0068184063449323595,2.355820360230046e-06
11,E06000012,0.9952578100325412,0.00031802227004914456,0.00043403404217712467,0.0006386055678893155,0.0015014367117549238,0.0020278326624623144,2.0651433620542824e-06
12,E06000013,0.9961377066829467,0.0008199933218973008,0.0009275511093280219,0.0009896333906382582,0.0021917102558603385,0.004416196937864991,1.2434880431442897e-06
13,E06000014,0.9961781596181013,0.0004953212432222189,0.0005204695248623623,0.00047368293930582963,0.001008055513508987,0.00206562474463845,3.655548772499521e-06
14,E06000015,0.9890263220984984,0.0028529054744001235,0.002548302948371413,0.0016764601522937584,0.0031242956911102615,0.004568132505940015,1.105670204325037e-05
15,E06000016,0.9896039848576565,0.0014327597660265736,0.0014048772112133787,0.0011160802478625419,0.0021660379583694806,0.00733838253885577,8.057090893693889e-06
16,E06000017,1.0,0.0,0.0,0.0,0.0,0.0,8.026821669282997e-07
17,E06000018,0.9918955603542182,0.0013061746464744651,0.0012546098749273624,0.0009538285928057775,0.0018062383735115025,0.005772607091371507,6.080017639264466e-06
18,E06000019,0.9954080467689719,0.0006325876574856753,0.0007103750008126352,0.0007646540208292253,0.0016977886892223229,0.008726528082040663,3.014871124975062e-06
19,E06000020,0.9949415106382123,0.0004461529004003033,0.0005474105638231556,0.0006748293099476513,0.0015359791804503264,0.005438901704577281,3.2654869039600423e-06
20,E06000021,0.9964889067844128,0.0006702140778308249,0.0006520155937131852,0.0005176117777576564,0.0010706475627945435,0.0014411456888459018,4.105964842991565e-06
21,E06000022,0.9957196699915044,0.0008473970143138995,0.0008161505304062874,0.0006208952557495216,0.0012554833022445284,0.0020050285217018127,4.939506039514508e-06
22,E06000023,0.9947080267029094,0.001298473741239617,0.0011628272995211622,0.0007725228215589286,0.0014105895115886207,0.0021964952130211213,4.1015404756771385e-06
23,E06000024,0.9961121517392629,0.00047365253135463024,0.0005573245364552205,0.0006598445049257725,0.001505166983415266,0.007706813625506181,2.302329219381013e-06
24,E06000025,0.99617894463286,0.001853865847387346,0.0015318314711045508,0.0008743207727203339,0.0016363513175723303,0.009035504464649069,5.192801129732998e-06
25,E06000026,0.9972505451115684,0.0003619772053288004,0.00039482695608971166,0.00039144155733657817,0.0008565508362346454,0.004229346725036276,1.6769172022218438e-06
26,E06000027,0.9943542035272792,0.000766880714479033,0.000871862710835673,0.0009642664235968952,0.002147287900612268,0.010624041647749327,3.1403680364827246e-06
27,E06000030,0.9953841185191497,0.0002527447742253231,0.0002894041263833661,0.00032714707381140525,0.0007397366811405586,0.001742478666840741,4.186603209997744e-06
28,E06000031,0.9961257151430885,0.0005642815022003793,0.0006522075680376214,0.0007354318052072873,0.0016559811798793262,0.0066711520834169535,2.05900332301373e-06
29,E06000032,0.9819757847028875,0.0017123411106919465,0.0017458442117149358,0.0014881666713141893,0.0028960491750752476,0.012778084396699585,1.3587652149054042e-05
30,E06000033,0.9937492119839584,0.0029241364308446646,0.002423336815274734,0.0013967784097588933,0.0026158850044298524,0.005456210381559745,7.887236368123128e-06
31,E06000034,0.9916557465486319,0.0007647407986248275,0.0007966730906193837,0.0007118942984067076,0.0015164748109103298,0.009256664886257426,6.052353583737159e-06
32,E06000035,0.9930381599281825,0.0013947759215180357,0.001285680083710124,0.0009081504342720724,0.0016961901213204823,0.005052045158372542,6.2346769352600235e-06
33,E06000036,0.9932878599457434,0.001272805911183316,0.0012969560408612549,0.0011382412429650256,0.0024123109971759156,0.0038439193153124718,5.117720731732501e-06
34,E06000037,0.9937510860443165,0.0012666623011403438,0.0012852210142410688,0.001123383413358218,0.002365814275740515,0.007090409643593976,5.9712886846276225e-06
35,E06000038,0.9888077816374092,0.0005145842428483584,0.0006238841607669243,0.0007594889602150096,0.0017442594534353754,0.00546537328100416,7.877745967200609e-06
36,E06000039,0.9766337529629598,0.0015458485444826964,0.0016174402343755853,0.0014430899996771879,0.0027647768417488065,0.012965447889451087,1.1854721910565976e-05
37,E06000040,0.9923511654879361,0.0011727276828289513,0.0011266328000796209,0.000875450026916993,0.0018153100150898399,0.004535678492592399,8.10417425429003e-06
38,E06000041,0.9937976105145722,0.0011869607102776153,0.0011312960675033614,0.0008584350737652543,0.001738886050182368,0.0024276962203126917,6.604444113851572e-06
39,E06000042,0.9870662499622558,0.0015401420214099326,0.0015584871792956722,0.0013348531814364915,0.002661157814377951,0.006445196952646559,9.826500800949278e-06
40,E06000043,0.9926322137886799,0.000514861999209437,0.000548995962871419,0.0005078131386490433,0.0010887376433569601,0.004473084203145183,4.822999583703241e-06
41,E06000044,0.9917685495942337,0.0016670131449357409,0.0015136209098352699,0.0010175918790736337,0.0018598412942046028,0.006358504307408808,6.9057053490773405e-06
42,E06000045,0.9921263687108226,0.0009397877490852473,0.0009058420605783347,0.0006823311733715949,0.0013733064860093267,0.008249880823128386,5.41812893260793e-06
43,E06000046,0.9948537583379189,0.0013508440650183485,0.0013982019747498728,0.0012527131158691742,0.0026382232206395794,0.0051116020196043666,1.4536153382874236e-06
44,E06000047,0.9947115825067814,0.00257841091291316,0.0020525196054759706,0.0010673935741705618,0.0019182698094269341,0.0036827265299963496,7.008081071636705e-06
45,E06000049,0.9963351468068279,0.0017653695684056103,0.0014537922402016242,0.0008129912410924741,0.0015015475764055524,0.014391268986273853,5.6151978148476665e-06
46,E06000050,0.9961618413167935,0.0016762511613772056,0.001400046903639354,0.0008163204510048859,0.0015357311559230779,0.002930448956781073,5.260958011805029e-06
47,E06000051,0.9964227693263861,0.001653479374512676,0.0014383847373361806,0.0009228096982189603,0.0017939107029089389,0.007892743418261738,3.6033325334525083e-06
48,E06000052,0.9979532477064305,0.0036318599603534178,0.00253350483213048,0.0010764886612582242,0.001835674104184507,0.002800344623401063,2.8389707992816663e-06
49,E06000053,1.0,0.0,0.0,0.0,0.0,0.0,0.0
50,E06000054,0.9969492649504467,0.0008503060693687688,0.0007470898578447506,0.00047130363032886924,0.0009068544013765255,0.0056778969833889414,4.097930354357811e-06
51,E06000055,0.9945239342590425,0.002231212843130922,0.0019019582677178555,0.0011613836299892365,0.002214288215396665,0.008215426970863304,5.132484585202287e-06
52,E06000056,0.9940361170904193,0.0017758819897930923,0.001539659522675851,0.0009556928472233894,0.0018184660710637692,0.006833938710043674,6.539176105285846e-06
53,E06000057,0.9946472104408478,0.0017944941966740117,0.0015509394603651862,0.0009849329479574515,0.001892845864791366,0.00661123971701405,4.490104786181063e-06
54,E06000058,0.9975494909389413,0.00042858607380952496,0.0004364458663624232,0.0003779388548194342,0.0007956393033746578,0.0032417110846978403,2.2346342003236197e-06
55,E06000059,0.9972316522220038,0.0006275716039303693,0.0006378586128446796,0.0005568082655936168,0.0011666122947924602,0.005374654429824988,2.5133369293531413e-06
56,E07000004,0.9955977757859606,0.00038605971305665713,0.0004647370208217164,0.0005624025511149235,0.0012791055648687666,0.0017170057818022277,3.5017439784158537e-06
57,E07000005,0.9892808952805486,0.0047964883808698094,0.004092256566041197,0.0025258474539194315,0.004904607684495239,0.006356991418799307,1.2934085010053538e-05
58,E07000006,0.986013567087858,0.0028086254006280146,0.002903550356909231,0.0026347043596426003,0.005682862483496842,0.010726942195742883,1.0383848760343869e-05
59,E07000007,0.9929210306646338,0.0008090219775293566,0.0008023444319867929,0.0006706049974167038,0.0014372792645551383,0.00910444276852529,5.333230382988411e-06
60,E07000008,0.9954666143138643,0.0006678163871218987,0.000693087320719074,0.000603153947821142,0.0012652823986680746,0.0033637532866984676,2.9025288392580696e-06
61,E07000009,0.9922157902302255,0.004114431564373516,0.003778612581280614,0.002684786826262604,0.005394569190342191,0.007717205641479374,1.6494095423141183e-06
62,E07000010,0.9930234953630085,0.0011138638230022196,0.001311990886284673,0.0014869908929353354,0.0033094137108558284,0.0059359575010303756,3.022729988034362e-06
63,E07000011,0.9958123075280367,0.00024384317058028648,0.0003712249787592625,0.0006413658613344108,0.0015294663420919064,0.0061294732280393616,1.6619808006282623e-06
64,E07000012,0.9942097690907564,0.0008700947226062731,0.0009318199860185117,0.0009156858269379589,0.0020153980594199037,0.006584045111410086,2.130192559982426e-06
65,E07000026,0.98901575458686,0.002293074798520584,0.0022989184685294874,0.0019347635216745305,0.004057042142965653,0.006506686254951655,6.88547394191139e-06
66,E07000027,0.9814405424835244,0.005250201760651741,0.004691995783967621,0.0031326324655838993,0.006090288961452517,0.012475567872503035,1.1975076569526611e-05
