index,Area of residence,Area of workplace,All categories: Age 16 and over,16-24,25-34,35-49,50-64,65-74,75+
0,E02002517,S12000034,1.105263157894737,0.8947368421052632,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0
0,E02002518,S12000034,1.105263157894737,0.8947368421052632,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0
0,E02002519,S12000034,1.105263157894737,0.8947368421052632,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0
0,E02002520,S12000034,1.105263157894737,0.8947368421052632,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0
0,E02002525,S12000034,1.105263157894737,0.8947368421052632,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0
0,E02002534,S12000034,1.105263157894737,0.8947368421052632,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0
0,E02002521,S12000034,1.105263157894737,0.8947368421052632,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0
0,E02002526,S12000034,1.105263157894737,0.8947368421052632,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0
0,E02002524,S12000034,1.105263157894737,0.8947368421052632,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0
0,E02002530,S12000034,1.105263157894737,0.8947368421052632,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0
0,E02002527,S12000034,1.105263157894737,0.8947368421052632,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0
0,E02002532,S12000034,1.105263157894737,0.8947368421052632,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0
0,E02002533,S12000034,1.105263157894737,0.8947368421052632,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0
0,E02002523,S12000034,1.105263157894737,0.8947368421052632,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0
0,E02006812,S12000034,1.105263157894737,0.8947368421052632,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0
0,E02002529,S12000034,1.105263157894737,0.8947368421052632,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0
0,E02006910,S12000042,1.2105263157894737,0.15789473684210525,0.42105263157894735,0.5263157894736842,0.10526315789473684,0.0,0.0
0,E02002515,S12000042,1.2105263157894737,0.15789473684210525,0.42105263157894735,0.5263157894736842,0.10526315789473684,0.0,0.0
0,E02002516,S12000042,1.2105263157894737,0.15789473684210525,0.42105263157894735,0.5263157894736842,0.10526315789473684,0.0,0.0
0,E02002517,S12000042,1.2105263157894737,0.15789473684210525,0.42105263157894735,0.5263157894736842,0.10526315789473684,0.0,0.0
0,E02002518,S12000042,1.2105263157894737,0.15789473684210525,0.42105263157894735,0.5263157894736842,0.10526315789473684,0.0,0.0
0,E02002519,S12000042,1.2105263157894737,0.15789473684210525,0.42105263157894735,0.5263157894736842,0.10526315789473684,0.0,0.0
0,E02002520,S12000042,1.2105263157894737,0.15789473684210525,0.42105263157894735,0.5263157894736842,0.10526315789473684,0.0,0.0
0,E02002525,S12000042,1.2105263157894737,0.15789473684210525,0.42105263157894735,0.5263157894736842,0.10526315789473684,0.0,0.0
0,E02002534,S12000042,1.2105263157894737,0.15789473684210525,0.42105263157894735,0.5263157894736842,0.10526315789473684,0.0,0.0
0,E02002521,S12000042,1.2105263157894737,0.15789473684210525,0.42105263157894735,0.5263157894736842,0.10526315789473684,0.0,0.0
0,E02002526,S12000042,1.2105263157894737,0.15789473684210525,0.42105263157894735,0.5263157894736842,0.10526315789473684,0.0,0.0
0,E02002524,S12000042,1.2105263157894737,0.15789473684210525,0.42105263157894735,0.5263157894736842,0.10526315789473684,0.0,0.0
0,E02002530,S12000042,1.2105263157894737,0.15789473684210525,0.42105263157894735,0.5263157894736842,0.10526315789473684,0.0,0.0
0,E02002527,S12000042,1.2105263157894737,0.15789473684210525,0.42105263157894735,0.5263157894736842,0.10526315789473684,0.0,0.0
0,E02002532,S12000042,1.2105263157894737,0.15789473684210525,0.42105263157894735,0.5263157894736842,0.10526315789473684,0.0,0.0
0,E02002533,S12000042,1.2105263157894737,0.15789473684210525,0.42105263157894735,0.5263157894736842,0.10526315789473684,0.0,0.0
0,E02002523,S12000042,1.2105263157894737,0.15789473684210525,0.42105263157894735,0.5263157894736842,0.10526315789473684,0.0,0.0
0,E02006812,S12000042,1.2105263157894737,0.15789473684210525,0.42105263157894735,0.5263157894736842,0.10526315789473684,0.0,0.0
0,E02002529,S12000042,1.2105263157894737,0.15789473684210525,0.42105263157894735,0.5263157894736842,0.10526315789473684,0.0,0.0
0,E02002539,S12000030,6.416666666666667,0.4166666666666667,1.0416666666666667,2.3333333333333335,2.5833333333333335,0.041666666666666664,0.0
0,E02002558,S12000030,6.416666666666667,0.4166666666666667,1.0416666666666667,2.3333333333333335,2.5833333333333335,0.041666666666666664,0.0
0,E02002546,S12000030,6.416666666666667,0.4166666666666667,1.0416666666666667,2.3333333333333335,2.5833333333333335,0.041666666666666664,0.0
0,E02002556,S12000030,6.416666666666667,0.4166666666666667,1.0416666666666667,2.3333333333333335,2.5833333333333335,0.041666666666666664,0.0
0,E02002555,S12000030,6.416666666666667,0.4166666666666667,1.0416666666666667,2.3333333333333335,2.5833333333333335,0.041666666666666664,0.0
0,E02002549,S12000030,6.416666666666667,0.4166666666666667,1.0416666666666667,2.3333333333333335,2.5833333333333335,0.041666666666666664,0.0
0,E02002548,S12000030,6.416666666666667,0.4166666666666667,1.0416666666666667,2.3333333333333335,2.5833333333333335,0.041666666666666664,0.0
0,E02002553,S12000030,6.416666666666667,0.4166666666666667,1.0416666666666667,2.3333333333333335,2.5833333333333335,0.041666666666666664,0.0
0,E02002554,S12000030,6.416666666666667,0.4166666666666667,1.0416666666666667,2.3333333333333335,2.5833333333333335,0.041666666666666664,0.0
0,E02002557,S12000030,6.416666666666667,0.4166666666666667,1.0416666666666667,2.3333333333333335,2.5833333333333335,0.041666666666666664,0.0
0,E02002551,S12000030,6.416666666666667,0.4166666666666667,1.0416666666666667,2.3333333333333335,2.5833333333333335,0.041666666666666664,0.0
0,E02002552,S12000030,6.416666666666667,0.4166666666666667,1.0416666666666667,2.3333333333333335,2.5833333333333335,0.041666666666666664,0.0
0,E02002550,S12000030,6.416666666666667,0.4166666666666667,1.0416666666666667,2.3333333333333335,2.5833333333333335,0.041666666666666664,0.0
0,E02002544,S12000030,6.416666666666667,0.4166666666666667,1.0416666666666667,2.3333333333333335,2.5833333333333335,0.041666666666666664,0.0
0,E02002538,S12000030,6.416666666666667,0.4166666666666667,1.0416666666666667,2.3333333333333335,2.5833333333333335,0.041666666666666664,0.0
0,E02002547,S12000030,6.416666666666667,0.4166666666666667,1.0416666666666667,2.3333333333333335,2.5833333333333335,0.041666666666666664,0.0
0,E02002543,S12000030,6.416666666666667,0.4166666666666667,1.0416666666666667,2.3333333333333335,2.5833333333333335,0.041666666666666664,0.0
0,E02002542,S12000030,6.416666666666667,0.4166666666666667,1.0416666666666667,2.3333333333333335,2.5833333333333335,0.041666666666666664,0.0
0,E02002545,S12000030,6.416666666666667,0.4166666666666667,1.0416666666666667,2.3333333333333335,2.5833333333333335,0.041666666666666664,0.0
0,E02002537,S12000030,6.416666666666667,0.4166666666666667,1.0416666666666667,2.3333333333333335,2.5833333333333335,0.041666666666666664,0.0
0,E02002541,S12000030,6.416666666666667,0.4166666666666667,1.0416666666666667,2.3333333333333335,2.5833333333333335,0.041666666666666664,0.0
0,E02002540,S12000030,6.416666666666667,0.4166666666666667,1.0416666666666667,2.3333333333333335,2.5833333333333335,0.041666666666666664,0.0
0,E02002536,S12000030,6.416666666666667,0.4166666666666667,1.0416666666666667,2.3333333333333335,2.5833333333333335,0.041666666666666664,0.0
0,E02002535,S12000030,6.416666666666667,0.4166666666666667,1.0416666666666667,2.3333333333333335,2.5833333333333335,0.041666666666666664,0.0
0,E02004314,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004312,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004313,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004315,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004311,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004295,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004296,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004310,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004319,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004318,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004309,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004308,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004292,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004290,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004291,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004293,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004294,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004326,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004324,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004323,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004331,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004336,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004333,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004335,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004306,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004307,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004316,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004317,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004350,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004303,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004298,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004304,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004305,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004348,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004299,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004301,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004302,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004300,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004297,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004345,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004339,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004344,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004346,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004347,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004353,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004352,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004349,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004354,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004355,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004340,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004338,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004351,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004337,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004341,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004343,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004334,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004342,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004321,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004322,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004320,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004329,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004325,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004328,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004327,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004330,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02004332,S12000030,1.393939393939394,0.015151515151515152,0.18181818181818182,0.5757575757575758,0.5909090909090909,0.030303030303030304,0.0
0,E02005727,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005728,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005732,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005722,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005725,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005726,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005729,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005731,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005705,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005733,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005740,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005741,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005738,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005712,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005739,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005715,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005716,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005714,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005719,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005718,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005717,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005710,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005709,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005711,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005713,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005730,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005723,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005721,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005724,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005720,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005737,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005735,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005736,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005734,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005704,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005702,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005703,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005708,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005707,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005706,S12000008,3.025,0.25,0.5,1.275,1.0,0.0,0.0
0,E02005727,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005728,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005732,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005722,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005725,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005726,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005729,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005731,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005705,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005733,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005740,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005741,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005738,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005712,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005739,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005715,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005716,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005714,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005719,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005718,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005717,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005710,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005709,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005711,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005713,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005730,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005723,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005721,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005724,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
0,E02005720,S12000048,21.55,2.475,5.15,7.6,5.925,0.375,0.025
